"Model","Train_dataset","Test_dataset","BaseMetric","ProposedMetric","Baseline_mean","Proposed_mean","Difference","Improvement","N_pairs","W_min_scipy","W_plus","W_minus","W_signed","p_value","p_value_two_sided","significant_0.05","effect_size_r"
"random_forest","pc3","pc2","Recall_mean","Recall","0.209","0.07826079999999999","-0.1307392","-0.1307392","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc4","Recall_mean","Recall","0.158","0.077528","-0.080472","-0.080472","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc1","Recall_mean","Recall","0.21799999999999997","0.166234","-0.05176599999999998","-0.05176599999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc2","Recall_mean","Recall","0.4779999999999999","0.26087","-0.21712999999999993","-0.21712999999999993","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc3","Recall_mean","Recall","0.255","0.095","-0.16","-0.16","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","MEAN","MEAN","Generalizability_mean","GLR","0.844","0.1148986","-0.7291014","-0.7291014","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc2","Generalizability_mean","GLR","0.8450000000000001","0.188942","-0.656058","-0.656058","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc3","Generalizability_mean","GLR","0.986","0.139187","-0.846813","-0.846813","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc4","Generalizability_mean","GLR","0.99","0.10049999999999999","-0.8895","-0.8895","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc1","Generalizability_mean","GLR","0.329","0.042791","-0.286209","-0.286209","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc3","Generalizability_mean","GLR","0.7","0.11201899999999998","-0.587981","-0.587981","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc4","Generalizability_mean","GLR","0.723","0.151268","-0.5717319999999999","-0.5717319999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc1","Generalizability_mean","GLR","0.9809999999999999","0.19684","-0.7841599999999999","-0.7841599999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc2","Generalizability_mean","GLR","0.9109999999999999","0.028475","-0.8825249999999999","-0.8825249999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc4","Generalizability_mean","GLR","0.967","0.09693500000000001","-0.870065","-0.870065","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc1","Generalizability_mean","GLR","0.952","0.146453","-0.805547","-0.805547","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc2","Generalizability_mean","GLR","0.776","0.07345199999999999","-0.7025480000000001","-0.7025480000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc3","Generalizability_mean","GLR","0.968","0.10191999999999998","-0.86608","-0.86608","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","MEAN","MEAN","Stability","ECE","0.95175","0.0728174","-0.8789326","0.8789326","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc1","pc2","Stability","ECE","0.9649999999999999","0.0285288","-0.9364711999999998","0.9364711999999998","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc1","pc3","Stability","ECE","0.976","0.0837668","-0.8922332","0.8922332","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc1","pc4","Stability","ECE","0.986","0.07623279999999999","-0.9097672","0.9097672","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc2","pc1","Stability","ECE","0.931","0.06701779999999999","-0.8639822","0.8639822","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc2","pc3","Stability","ECE","0.9550000000000001","0.09853920000000001","-0.8564608","0.8564608","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc2","pc4","Stability","ECE","0.961","0.116252","-0.8447479999999999","0.8447479999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc3","pc1","Stability","ECE","0.9339999999999999","0.0649908","-0.8690091999999999","0.8690091999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc3","pc2","Stability","ECE","0.9359999999999999","0.029708000000000002","-0.906292","0.906292","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc3","pc4","Stability","ECE","0.921","0.08006280000000002","-0.8409372","0.8409372","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc4","pc1","Stability","ECE","0.9480000000000001","0.07999120000000001","-0.8680088","0.8680088","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc4","pc2","Stability","ECE","0.9560000000000001","0.063052","-0.8929480000000001","0.8929480000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc4","pc3","Stability","ECE","0.952","0.0856668","-0.8663331999999999","0.8663331999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","MEAN","MEAN","ReliabilityIndex","ReliabilityScore","0.879583","0.8277659999999999","-0.05181700000000011","-0.05181700000000011","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc2","ReliabilityIndex","ReliabilityScore","0.9389999999999998","0.8553139999999999","-0.08368599999999993","-0.08368599999999993","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc3","ReliabilityIndex","ReliabilityScore","0.962","0.8286089999999999","-0.13339100000000004","-0.13339100000000004","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc4","ReliabilityIndex","ReliabilityScore","0.943","0.8246730000000001","-0.11832699999999985","-0.11832699999999985","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc1","ReliabilityIndex","ReliabilityScore","0.765","0.818126","0.05312600000000001","0.05312600000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc2","pc3","ReliabilityIndex","ReliabilityScore","0.807","0.81849","0.01149","0.01149","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc2","pc4","ReliabilityIndex","ReliabilityScore","0.763","0.8184609999999999","0.05546099999999987","0.05546099999999987","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc3","pc1","ReliabilityIndex","ReliabilityScore","0.9480000000000001","0.844476","-0.10352400000000006","-0.10352400000000006","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc2","ReliabilityIndex","ReliabilityScore","0.9029999999999999","0.8265100000000001","-0.07648999999999984","-0.07648999999999984","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc4","ReliabilityIndex","ReliabilityScore","0.906","0.821801","-0.08419900000000002","-0.08419900000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc1","ReliabilityIndex","ReliabilityScore","0.8310000000000001","0.8310780000000001","7.80000000000225e-05","7.80000000000225e-05","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc4","pc2","ReliabilityIndex","ReliabilityScore","0.8960000000000001","0.824225","-0.07177500000000014","-0.07177500000000014","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc3","ReliabilityIndex","ReliabilityScore","0.892","0.8214309999999999","-0.0705690000000001","-0.0705690000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","MEAN","MEAN","AUC_mean","AUC","0.743333","0.7191449999999999","-0.0241880000000001","-0.0241880000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc1","pc2","AUC_mean","AUC","0.8510000000000002","0.869642","0.018641999999999825","0.018641999999999825","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc3","AUC_mean","AUC","0.7619999999999999","0.7555270000000001","-0.00647299999999984","-0.00647299999999984","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc1","pc4","AUC_mean","AUC","0.7740000000000001","0.7639730000000001","-0.010027000000000008","-0.010027000000000008","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc1","AUC_mean","AUC","0.65","0.6332380000000001","-0.016761999999999944","-0.016761999999999944","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc3","AUC_mean","AUC","0.678","0.671658","-0.00634200000000007","-0.00634200000000007","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc4","AUC_mean","AUC","0.5710000000000001","0.530244","-0.040756000000000014","-0.040756000000000014","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc1","AUC_mean","AUC","0.8009999999999999","0.7785240000000001","-0.02247599999999983","-0.02247599999999983","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc2","AUC_mean","AUC","0.771","0.7650669999999999","-0.005933000000000077","-0.005933000000000077","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc4","AUC_mean","AUC","0.74","0.688103","-0.05189699999999997","-0.05189699999999997","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc1","AUC_mean","AUC","0.7440000000000001","0.698231","-0.04576900000000006","-0.04576900000000006","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc2","AUC_mean","AUC","0.826","0.79866","-0.02733999999999992","-0.02733999999999992","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc3","AUC_mean","AUC","0.752","0.676869","-0.07513099999999995","-0.07513099999999995","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","MEAN","MEAN","F1_mean","F1","0.142","0.15386300000000003","0.01186300000000004","0.01186300000000004","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc2","F1_mean","F1","0.09","0.095778","0.005778000000000005","0.005778000000000005","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc3","F1_mean","F1","0.295","0.313152","0.018152","0.018152","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc4","F1_mean","F1","0.24300000000000002","0.25535800000000003","0.012358000000000008","0.012358000000000008","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc1","F1_mean","F1","0.155","0.171953","0.016952999999999996","0.016952999999999996","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc3","F1_mean","F1","0.06400000000000002","0.107851","0.04385099999999999","0.04385099999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc4","F1_mean","F1","0.013000000000000001","0.026412","0.013412","0.013412","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc1","F1_mean","F1","0.24700000000000003","0.263547","0.01654699999999995","0.01654699999999995","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc2","F1_mean","F1","0.06699999999999999","0.0992192","0.0322192","0.0322192","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc4","F1_mean","F1","0.12600000000000003","0.099944","-0.026056000000000024","-0.026056000000000024","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc1","F1_mean","F1","0.20400000000000001","0.225658","0.021657999999999983","0.021657999999999983","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc4","pc2","F1_mean","F1","0.06899999999999999","0.07369479999999999","0.004694799999999999","0.004694799999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc4","pc3","F1_mean","F1","0.131","0.113788","-0.017212000000000005","-0.017212000000000005","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","MEAN","MEAN","Precision_mean","Precision","0.21375000000000002","0.218563","0.004812999999999984","0.004812999999999984","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc2","Precision_mean","Precision","0.060999999999999985","0.06309079999999999","0.0020908000000000038","0.0020908000000000038","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc3","Precision_mean","Precision","0.34","0.352093","0.012092999999999965","0.012092999999999965","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc4","Precision_mean","Precision","0.40099999999999997","0.382702","-0.01829799999999998","-0.01829799999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc1","Precision_mean","Precision","0.258","0.25562","-0.0023799999999999932","-0.0023799999999999932","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc3","Precision_mean","Precision","0.268","0.3187","0.05069999999999997","0.05069999999999997","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc4","Precision_mean","Precision","0.12400000000000003","0.140623","0.01662299999999997","0.01662299999999997","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc1","Precision_mean","Precision","0.347","0.298107","-0.048892999999999964","-0.048892999999999964","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc2","Precision_mean","Precision","0.052000000000000005","0.07241800000000001","0.020418000000000006","0.020418000000000006","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc4","Precision_mean","Precision","0.242","0.214921","-0.027078999999999992","-0.027078999999999992","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc1","Precision_mean","Precision","0.225","0.247301","0.022300999999999987","0.022300999999999987","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc4","pc2","Precision_mean","Precision","0.037","0.040128","0.003127999999999999","0.003127999999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc4","pc3","Precision_mean","Precision","0.20999999999999996","0.23705500000000002","0.02705500000000005","0.02705500000000005","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","MEAN","MEAN","Recall_mean","Recall","0.16524999999999998","0.176915","0.011665000000000009","0.011665000000000009","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc2","Recall_mean","Recall","0.183","0.21739100000000003","0.03439100000000003","0.03439100000000003","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc3","Recall_mean","Recall","0.261","0.28375","0.022749999999999992","0.022749999999999992","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc4","Recall_mean","Recall","0.174","0.193258","0.019258000000000025","0.019258000000000025","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc1","Recall_mean","Recall","0.11200000000000002","0.12987","0.017869999999999997","0.017869999999999997","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc3","Recall_mean","Recall","0.036","0.06499999999999999","0.02899999999999999","0.02899999999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc4","Recall_mean","Recall","0.007000000000000001","0.014607","0.007606999999999999","0.007606999999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc1","Recall_mean","Recall","0.192","0.23636300000000002","0.044363000000000014","0.044363000000000014","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc2","Recall_mean","Recall","0.12200000000000003","0.182609","0.06060899999999997","0.06060899999999997","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc4","Recall_mean","Recall","0.085","0.06516920000000001","-0.019830799999999996","-0.019830799999999996","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc1","Recall_mean","Recall","0.187","0.20779199999999998","0.020791999999999977","0.020791999999999977","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc4","pc2","Recall_mean","Recall","0.53","0.452174","-0.077826","-0.077826","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc3","Recall_mean","Recall","0.094","0.075","-0.019000000000000003","-0.019000000000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","MEAN","MEAN","Generalizability_mean","GLR","0.876","0.039125","-0.836875","-0.836875","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc1","pc2","Generalizability_mean","GLR","0.8379999999999999","-0.132959","-0.9709589999999999","-0.9709589999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc1","pc3","Generalizability_mean","GLR","0.986","-0.2649052","-1.2509052","-1.2509052","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc1","pc4","Generalizability_mean","GLR","0.986","-0.286324","-1.272324","-1.272324","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc1","Generalizability_mean","GLR","0.353","0.011385000000000001","-0.341615","-0.341615","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc3","Generalizability_mean","GLR","0.8550000000000001","0.33214099999999996","-0.5228590000000002","-0.5228590000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc4","Generalizability_mean","GLR","0.8510000000000002","0.312189","-0.5388110000000002","-0.5388110000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc1","Generalizability_mean","GLR","0.9640000000000001","-0.05686","-1.02086","-1.02086","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc2","Generalizability_mean","GLR","0.899","0.17217300000000002","-0.726827","-0.726827","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc4","Generalizability_mean","GLR","0.966","0.13254","-0.83346","-0.83346","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc1","Generalizability_mean","GLR","0.9730000000000001","-0.04224699999999999","-1.015247","-1.015247","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc2","Generalizability_mean","GLR","0.8789999999999999","0.14276000000000003","-0.7362399999999999","-0.7362399999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc3","Generalizability_mean","GLR","0.962","0.149611","-0.812389","-0.812389","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","MEAN","MEAN","Stability","ECE","0.911083","0.0725734","-0.8385096","0.8385096","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc2","Stability","ECE","0.909","0.0370262","-0.8719738","0.8719738","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc3","Stability","ECE","0.942","0.08112620000000001","-0.8608737999999999","0.8608737999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc1","pc4","Stability","ECE","0.9489999999999998","0.09257599999999999","-0.8564239999999999","0.8564239999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc1","Stability","ECE","0.733","0.07391879999999999","-0.6590812","0.6590812","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc3","Stability","ECE","0.9570000000000001","0.099884","-0.8571160000000001","0.8571160000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc4","Stability","ECE","0.9389999999999998","0.122018","-0.8169819999999999","0.8169819999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc1","Stability","ECE","0.8299999999999998","0.029167999999999993","-0.8008319999999999","0.8008319999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc2","Stability","ECE","0.8960000000000001","0.053312000000000005","-0.8426880000000001","0.8426880000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc3","pc4","Stability","ECE","0.9259999999999999","0.08289919999999999","-0.8431008","0.8431008","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc4","pc1","Stability","ECE","0.99","0.052705199999999994","-0.9372948","0.9372948","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc4","pc2","Stability","ECE","0.924","0.06669879999999999","-0.8573012000000001","0.8573012000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc4","pc3","Stability","ECE","0.9380000000000001","0.079548","-0.8584520000000001","0.8584520000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","MEAN","MEAN","ReliabilityIndex","ReliabilityScore","0.881","0.815663","-0.06533699999999998","-0.06533699999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc1","pc2","ReliabilityIndex","ReliabilityScore","0.8949999999999999","0.7988320000000001","-0.09616799999999981","-0.09616799999999981","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc1","pc3","ReliabilityIndex","ReliabilityScore","0.9389999999999998","0.7621399999999999","-0.1768599999999999","-0.1768599999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc1","pc4","ReliabilityIndex","ReliabilityScore","0.914","0.7547539999999999","-0.1592460000000001","-0.1592460000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc1","ReliabilityIndex","ReliabilityScore","0.724","0.810591","0.08659099999999997","0.08659099999999997","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"xgboost","pc2","pc3","ReliabilityIndex","ReliabilityScore","0.8560000000000001","0.855395","-0.0006050000000000777","-0.0006050000000000777","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc2","pc4","ReliabilityIndex","ReliabilityScore","0.849","0.844692","-0.0043079999999999785","-0.0043079999999999785","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc1","ReliabilityIndex","ReliabilityScore","0.8949999999999999","0.8141339999999999","-0.080866","-0.080866","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc2","ReliabilityIndex","ReliabilityScore","0.8939999999999999","0.844258","-0.04974199999999995","-0.04974199999999995","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc3","pc4","ReliabilityIndex","ReliabilityScore","0.9","0.827791","-0.07220899999999997","-0.07220899999999997","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc1","ReliabilityIndex","ReliabilityScore","0.906","0.808724","-0.09727600000000003","-0.09727600000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc2","ReliabilityIndex","ReliabilityScore","0.898","0.834894","-0.063106","-0.063106","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"xgboost","pc4","pc3","ReliabilityIndex","ReliabilityScore","0.9019999999999999","0.831752","-0.07024799999999987","-0.07024799999999987","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
